,pid,accuracy,balanced_accuracy,auc,macro_precision,macro_recall,macro_f1-score,macro_support,weighted_precision,weighted_recall,weighted_f1-score,weighted_support,0_precision,0_recall,0_f1-score,0_support,1_precision,1_recall,1_f1-score,1_support
0,1,0.7084745762711864,0.6751346214760849,0.7367595818815331,0.6779926589741849,0.6751346214760849,0.6761836103561081,118.0,0.7068343693954511,0.7084745762711864,0.7073287184597403,118.0,0.7725293764661127,0.7844155844155845,0.7782703535846806,77.0,0.5834559414822572,0.5658536585365854,0.5740968671275356,41.0
1,2,0.7229885057471265,0.6526785714285714,0.7412367724867724,0.6531635841001536,0.6526785714285714,0.6525451505925517,87.0,0.7227788939141655,0.7229885057471265,0.7226156148584079,87.0,0.8084592752237187,0.8095238095238095,0.8088561862625386,63.0,0.4978678929765886,0.4958333333333333,0.4962341149225648,24.0
2,3,0.6568627450980392,0.6273809523809524,0.6995855379188713,0.6441030173019986,0.6273809523809524,0.6280032657411674,153.0,0.6500674812210024,0.6568627450980392,0.646263952333956,153.0,0.6779016461763532,0.7944444444444445,0.7314804897669696,90.0,0.6103043884276442,0.4603174603174603,0.5245260417153651,63.0
3,7,0.6871212121212121,0.6812168090510274,0.7947702609097206,0.6866071335714999,0.6812168090510274,0.6816755544667106,132.0,0.6868921831118979,0.6871212121212121,0.6848059602622827,132.0,0.6903697875047531,0.7591549295774648,0.7229969109682622,71.0,0.6828444796382468,0.6032786885245901,0.6403541979651589,61.0
4,9,0.7914285714285715,0.7962121212121213,0.8926136363636363,0.7664990382424592,0.7962121212121213,0.7732368532489866,35.0,0.8160745313583659,0.7914285714285715,0.7969533987414674,35.0,0.8999715197083619,0.7833333333333333,0.837089091113358,24.0,0.6330265567765567,0.8090909090909092,0.7093846153846154,11.0
5,10,0.5604395604395604,0.7777777777777778,0.9022222222222223,0.5122357827462762,0.7777777777777778,0.38085208619608346,91.0,0.989279907313105,0.5604395604395604,0.7066135141327112,91.0,0.024471565492552447,1.0,0.04777017673278987,1.0,1.0,0.5555555555555556,0.713933995659377,90.0
6,12,0.6902597402597402,0.7192150866462793,0.7661671763506626,0.6817360876936208,0.7192150866462793,0.6731025630691285,154.0,0.764803607330576,0.6902597402597402,0.7042110198663228,154.0,0.8816173068200444,0.6495412844036698,0.7479572872373772,109.0,0.48185486856719734,0.788888888888889,0.5982478389008798,45.0
7,13,0.9465116279069768,0.5658730158730159,0.7972222222222223,0.5337503140065019,0.5658730158730159,0.5434194165294048,129.0,0.9591312889340745,0.9465116279069768,0.9524420643313439,129.0,0.9798815803939561,0.965079365079365,0.9723943886143653,126.0,0.08761904761904762,0.16666666666666666,0.11444444444444443,3.0
8,14,0.8211382113821137,0.6025752314814815,0.845529513888889,0.8526663445035124,0.6025752314814815,0.6195992502707096,246.0,0.833005724623499,0.8211382113821137,0.7749189578849036,246.0,0.8176191525434884,0.9921875,0.8964735116699251,192.0,0.8877135364635365,0.21296296296296294,0.34272498887149416,54.0
9,19,0.6644171779141105,0.613124362895005,0.6832483860006795,0.6173283389611376,0.613124362895005,0.6147791877454937,163.0,0.6591696004371931,0.6644171779141105,0.6614203015717528,163.0,0.7413306229719931,0.7651376146788991,0.7530064887214978,109.0,0.493326054950282,0.4611111111111111,0.47655188676948973,54.0
10,20,0.8612244897959183,0.5012541118421052,0.586266447368421,0.48968673646460614,0.5012541118421052,0.47628645111677964,147.0,0.7724589877660261,0.8612244897959183,0.8092006875505765,147.0,0.8710401395958789,0.98671875,0.9252625314449275,128.0,0.10833333333333332,0.015789473684210527,0.027310370788631654,19.0
11,21,0.8556962025316455,0.6886904761904762,0.7435515873015873,0.6254204664406691,0.6886904761904762,0.6446143303101983,79.0,0.8900904923931403,0.8556962025316455,0.8698402801975407,79.0,0.9470963441367495,0.8916666666666666,0.9183504847886607,72.0,0.30374458874458876,0.48571428571428565,0.3708781758317362,7.0
12,22,0.49865771812080534,0.5728835978835979,0.6110846560846561,0.5249334867006953,0.5728835978835979,0.4171779208600321,149.0,0.8559941545210604,0.49865771812080534,0.5940871703840813,149.0,0.11726373872355142,0.6642857142857144,0.1993309937601698,14.0,0.9326032346778392,0.4814814814814815,0.6350248479598943,135.0
13,23,0.7652173913043478,0.7645342312008979,0.869023569023569,0.6333432213974385,0.7645342312008979,0.644582493569951,92.0,0.8817460878513022,0.7652173913043478,0.8020812695202821,92.0,0.9598155601653737,0.7654320987654322,0.8515808848189576,81.0,0.30687088262950335,0.7636363636363637,0.43758410232094447,11.0
14,all,0.7307455521658108,0.6598964976670996,0.7620915407159602,0.6356761579360539,0.6598964976670996,0.6018612952909504,126.78571428571429,0.7991662364407757,0.7307455521658108,0.7451987792925264,126.78571428571429,0.7278119725659206,0.8293515067981704,0.7279156985346058,82.64285714285714,0.5435403433061874,0.490441488536029,0.47580689204729515,44.142857142857146
15,all_std,0.12,0.09,0.1,0.1,0.09,0.11,50.19,0.11,0.12,0.1,50.19,0.29,0.12,0.27,50.25,0.28,0.23,0.21,36.7
