,pid,accuracy,balanced_accuracy,auc,macro_precision,macro_recall,macro_f1-score,macro_support,weighted_precision,weighted_recall,weighted_f1-score,weighted_support,0_precision,0_recall,0_f1-score,0_support,1_precision,1_recall,1_f1-score,1_support
0,1,0.5847457627118644,0.5786189420335762,0.6007127019322142,0.5718616620975112,0.5786189420335762,0.5680424164997451,118.0,0.6164697078200436,0.5847457627118644,0.5939530548510822,118.0,0.7180769230769231,0.5987012987012987,0.6529717310957945,77.0,0.42564640111809926,0.5585365853658537,0.48311310190369544,41.0
1,2,0.6793103448275861,0.6238095238095238,0.7120039682539683,0.6135539413505515,0.6238095238095238,0.6169674211763259,87.0,0.6957655877468854,0.6793103448275861,0.6862367925352874,87.0,0.7969491525423729,0.7476190476190476,0.7714914034386245,63.0,0.43015873015873013,0.5,0.4624434389140271,24.0
2,3,0.5830065359477125,0.5746031746031746,0.6202645502645503,0.5733623945933806,0.5746031746031746,0.5735307745689424,153.0,0.5873622552722827,0.5830065359477125,0.5847472688963483,153.0,0.6526949384404925,0.6222222222222222,0.6370909090909092,90.0,0.49402985074626865,0.526984126984127,0.5099706400469759,63.0
3,7,0.5462121212121211,0.5412260447933502,0.5720965135072731,0.5417875939849625,0.5412260447933502,0.5409732314040915,132.0,0.5442199532923218,0.5462121212121211,0.5446874511370847,132.0,0.5738947368421053,0.6070422535211267,0.5900009318796011,71.0,0.5096804511278196,0.47540983606557374,0.49194553092858173,61.0
4,9,0.6028571428571429,0.6390151515151515,0.7009469696969697,0.6209320175438596,0.6390151515151515,0.5948655913978496,35.0,0.6940977443609022,0.6028571428571429,0.615963133640553,35.0,0.8179166666666667,0.5416666666666666,0.6516666666666666,24.0,0.4239473684210526,0.7363636363636364,0.5380645161290323,11.0
5,10,0.4582417582417583,0.7261111111111112,0.9650000000000001,0.5099419306184012,0.7261111111111112,0.3308796121837897,91.0,0.989229492980624,0.4582417582417583,0.6163518305651163,91.0,0.019883861236802414,1.0,0.038992287771422066,1.0,1.0,0.4522222222222222,0.6227669365961572,90.0
6,12,0.6279220779220779,0.5936289500509684,0.6784709480122324,0.5823225042808658,0.5936289500509684,0.5826927014635432,154.0,0.66036391512427,0.6279220779220779,0.6397852872496979,154.0,0.770109649122807,0.6761467889908257,0.7200717360114778,109.0,0.3945353594389246,0.5111111111111111,0.4453136669156087,45.0
7,13,0.6170542635658915,0.803968253968254,0.8783068783068784,0.5286348501664817,0.803968253968254,0.4322388856532712,129.0,0.978076039542627,0.6170542635658915,0.7410790634467003,129.0,1.0,0.6079365079365079,0.756144437973209,126.0,0.05726970033296337,1.0,0.10833333333333335,3.0
8,14,0.583739837398374,0.593576388888889,0.6294753086419753,0.5644463039687455,0.593576388888889,0.5377422207439448,246.0,0.7192616291068938,0.583739837398374,0.6195392987073138,246.0,0.8404214487802275,0.5760416666666667,0.6835544032003852,192.0,0.28847115915726346,0.6111111111111112,0.3919300382875044,54.0
9,19,0.5773006134969325,0.5577981651376147,0.6184335711858646,0.5524740522334841,0.5577981651376147,0.5500697914594425,163.0,0.6066622984054998,0.5773006134969325,0.5874176747949514,163.0,0.7130683090705487,0.6155963302752293,0.6607553366174056,109.0,0.39187979539641943,0.5,0.4393842463014795,54.0
10,20,0.54421768707483,0.4917763157894736,0.5563116776315788,0.49623719661994714,0.4917763157894736,0.4376174481110155,147.0,0.7714992615195617,0.54421768707483,0.6191618932774899,147.0,0.8674621832276843,0.5625,0.6824526172804809,128.0,0.12501221001221002,0.42105263157894735,0.19278227894155017,19.0
11,21,0.5772151898734178,0.7035714285714285,0.7604166666666666,0.5658205786511307,0.7035714285714285,0.48384900786016605,79.0,0.9027882099863381,0.5772151898734178,0.6644512460279965,79.0,0.9753658536585366,0.55,0.7033501896333755,72.0,0.1562753036437247,0.8571428571428571,0.2643478260869565,7.0
12,22,0.42953020134228187,0.46111111111111114,0.5151322751322752,0.4864889705882353,0.46111111111111114,0.3571392315110908,149.0,0.814679974338729,0.42953020134228187,0.5323253785025731,149.0,0.08235294117647059,0.5,0.1414141414141414,14.0,0.890625,0.4222222222222222,0.5728643216080401,135.0
13,23,0.5826086956521739,0.6058361391694724,0.6710998877665545,0.5450448717948718,0.6058361391694724,0.48770150418620106,92.0,0.8310391583054628,0.5826086956521739,0.6554297996673537,92.0,0.920923076923077,0.5753086419753086,0.7081444068185732,81.0,0.16916666666666666,0.6363636363636364,0.2672586015538291,11.0
14,all,0.5709973022945832,0.6067607643252213,0.6770479940713573,0.5537792048923162,0.6067607643252213,0.5067364170156726,126.78571428571429,0.7436796591287459,0.5709973022945832,0.6215092266642536,126.78571428571429,0.696365695768908,0.6271986731839215,0.5998643713494333,82.64285714285714,0.41119271401572444,0.5863228554665213,0.41360846268191226,44.142857142857146
15,all_std,0.06,0.09,0.12,0.04,0.09,0.09,50.19,0.14,0.06,0.05,50.19,0.3,0.12,0.22,50.25,0.27,0.17,0.15,36.7
