,pid,accuracy,balanced_accuracy,auc,macro_precision,macro_recall,macro_f1-score,macro_support,weighted_precision,weighted_recall,weighted_f1-score,weighted_support,0_precision,0_recall,0_f1-score,0_support,1_precision,1_recall,1_f1-score,1_support
0,1,0.42372881355932196,0.4968641114982578,0.5196388976876782,0.49732258389813866,0.4968641114982578,0.4182427254698406,118.0,0.5437969329368129,0.42372881355932196,0.4025800038228847,118.0,0.6496551724137931,0.2571428571428571,0.3669038045159295,77.0,0.34498999538248426,0.7365853658536585,0.46958164642375166,41.0
1,2,0.35402298850574715,0.4675595238095238,0.48115079365079366,0.464037989037989,0.4675595238095238,0.352250268528464,87.0,0.5560209594692352,0.35402298850574715,0.339444794251639,87.0,0.6692307692307692,0.21428571428571427,0.32368421052631574,63.0,0.25884520884520884,0.7208333333333334,0.38081632653061226,24.0
2,3,0.4235294117647059,0.49714285714285716,0.5273192239858906,0.4622634665376942,0.49714285714285716,0.35235783193703984,153.0,0.47144386319910947,0.4235294117647059,0.31461142720606905,153.0,0.5142857142857142,0.08,0.13846153846153847,90.0,0.4102412187896741,0.9142857142857143,0.5662541254125413,63.0
3,7,0.4696969696969697,0.49318864003694296,0.4944585546063265,0.4889719626168224,0.49318864003694296,0.42708333333333337,132.0,0.4913225715094874,0.4696969696969697,0.4152462121212121,132.0,0.52,0.18309859154929578,0.27083333333333337,71.0,0.45794392523364486,0.8032786885245902,0.5833333333333334,61.0
4,9,0.7142857142857143,0.5454545454545454,0.5454545454545454,0.8529411764705884,0.5454545454545454,0.49712643678160917,35.0,0.7983193277310925,0.7142857142857143,0.6198686371100164,35.0,0.7058823529411765,1.0,0.8275862068965518,24.0,1.0,0.09090909090909091,0.16666666666666669,11.0
5,10,0.989010989010989,0.5,0.23333333333333334,0.4945054945054945,0.5,0.4972375690607735,91.0,0.9781427363844948,0.989010989010989,0.9835468399004311,91.0,0.0,0.0,0.0,1.0,0.989010989010989,1.0,0.994475138121547,90.0
6,12,0.38961038961038963,0.5427115188583078,0.6477064220183486,0.5695320278791902,0.5427115188583078,0.3768939393939394,154.0,0.6761522579644054,0.38961038961038963,0.33990062967335694,154.0,0.826086956521739,0.1743119266055046,0.2878787878787879,109.0,0.31297709923664124,0.9111111111111111,0.46590909090909094,45.0
7,13,0.2387596899224806,0.6103174603174603,0.73994708994709,0.5148717948717948,0.6103174603174603,0.20860457784383696,129.0,0.9774358974358975,0.2387596899224806,0.35243023126439976,129.0,1.0,0.22063492063492066,0.35944611679711014,126.0,0.029743589743589743,1.0,0.057763038890563764,3.0
8,14,0.7804878048780488,0.5,0.5363618827160493,0.3902439024390244,0.5,0.43835616438356173,246.0,0.6091612135633552,0.7804878048780488,0.6842632809889744,246.0,0.7804878048780488,1.0,0.8767123287671235,192.0,0.0,0.0,0.0,54.0
9,19,0.33865030674846625,0.4961603805640503,0.5174142031940197,0.2877967594777411,0.4961603805640503,0.271616695329639,163.0,0.27374546970587466,0.33865030674846625,0.1976677852591433,163.0,0.24615384615384617,0.029357798165137616,0.05245901639344262,109.0,0.329439672801636,0.962962962962963,0.49077437426583537,54.0
10,20,0.8707482993197277,0.5,0.5797697368421052,0.4353741496598639,0.5,0.46545454545454545,147.0,0.7582026007681985,0.8707482993197277,0.8105875077303647,147.0,0.8707482993197277,1.0,0.9309090909090909,128.0,0.0,0.0,0.0,19.0
11,21,0.8101265822784811,0.5734126984126984,0.45436507936507925,0.5460199004975125,0.5734126984126984,0.5513063233623628,79.0,0.8581459789659298,0.8101265822784811,0.8316949371881577,79.0,0.9253731343283583,0.861111111111111,0.8920863309352519,72.0,0.16666666666666666,0.2857142857142857,0.21052631578947373,7.0
12,22,0.9060402684563759,0.5,0.5675132275132275,0.45302013422818793,0.5,0.47535211267605637,149.0,0.8209089680645016,0.9060402684563759,0.8613763115606391,149.0,0.0,0.0,0.0,14.0,0.9060402684563759,1.0,0.9507042253521127,135.0
13,23,0.7608695652173914,0.43209876543209874,0.4236812570145904,0.43209876543209874,0.43209876543209874,0.43209876543209874,92.0,0.7608695652173914,0.7608695652173914,0.7608695652173914,92.0,0.8641975308641975,0.8641975308641975,0.8641975308641975,81.0,0.0,0.0,0.0,11.0
14,all,0.6049691280896292,0.5110650358233387,0.5191510176663627,0.49207143625372435,0.5110650358233387,0.4117129492133644,126.78571428571429,0.6838334530654133,0.6049691280896292,0.5652920116639057,126.78571428571429,0.612292970066955,0.42029574645419565,0.4422255925913338,82.64285714285714,0.37184990244049365,0.6018343251924819,0.3812003058353949,44.142857142857146
15,all_std,0.25,0.04,0.11,0.12,0.04,0.09,50.19,0.2,0.25,0.25,50.19,0.32,0.42,0.36,50.25,0.36,0.42,0.33,36.7
