,experiment_num,selected_features,pnum
0,0,"['(S)_call_log_duration', '(S)_customer_audio_max_contrast_1', '(S)_customer_audio_max_contrast_2', '(S)_customer_audio_max_contrast_3', '(S)_customer_audio_max_contrast_4', '(S)_customer_audio_max_contrast_5', '(S)_customer_audio_max_contrast_6', '(S)_customer_audio_max_contrast_7', '(S)_customer_audio_max_energy', '(S)_customer_audio_max_f0', '(S)_customer_audio_max_mfcc_1', '(S)_customer_audio_max_mfcc_10', '(S)_customer_audio_max_mfcc_11', '(S)_customer_audio_max_mfcc_12', '(S)_customer_audio_max_mfcc_13', '(S)_customer_audio_max_mfcc_2', '(S)_customer_audio_max_mfcc_3', '(S)_customer_audio_max_mfcc_4', '(S)_customer_audio_max_mfcc_5', '(S)_customer_audio_max_mfcc_6', '(S)_customer_audio_max_mfcc_7', '(S)_customer_audio_max_mfcc_8', '(S)_customer_audio_max_mfcc_9', '(S)_customer_audio_max_rolloff', '(S)_customer_audio_max_spec_bw', '(S)_customer_audio_max_zcr', '(S)_customer_audio_mean_cent', '(S)_customer_audio_mean_contrast_1', '(S)_customer_audio_mean_contrast_2', '(S)_customer_audio_mean_contrast_3', '(S)_customer_audio_mean_contrast_4', '(S)_customer_audio_mean_contrast_5', '(S)_customer_audio_mean_contrast_6', '(S)_customer_audio_mean_contrast_7', '(S)_customer_audio_mean_f0', '(S)_customer_audio_mean_mfcc_10', '(S)_customer_audio_mean_mfcc_11', '(S)_customer_audio_mean_mfcc_12', '(S)_customer_audio_mean_mfcc_13', '(S)_customer_audio_mean_mfcc_2', '(S)_customer_audio_mean_mfcc_3', '(S)_customer_audio_mean_mfcc_4', '(S)_customer_audio_mean_mfcc_5', '(S)_customer_audio_mean_mfcc_6', '(S)_customer_audio_mean_mfcc_7', '(S)_customer_audio_mean_mfcc_8', '(S)_customer_audio_mean_mfcc_9', '(S)_customer_audio_mean_spec_bw', '(S)_customer_audio_mean_zcr', '(S)_customer_audio_min_cent', '(S)_customer_audio_min_contrast_1', '(S)_customer_audio_min_contrast_2', '(S)_customer_audio_min_contrast_3', '(S)_customer_audio_min_contrast_4', '(S)_customer_audio_min_contrast_5', '(S)_customer_audio_min_contrast_6', '(S)_customer_audio_min_contrast_7', '(S)_customer_audio_min_energy', '(S)_customer_audio_min_f0', '(S)_customer_audio_min_mfcc_10', '(S)_customer_audio_min_mfcc_11', '(S)_customer_audio_min_mfcc_12', '(S)_customer_audio_min_mfcc_13', '(S)_customer_audio_min_mfcc_2', '(S)_customer_audio_min_mfcc_3', '(S)_customer_audio_min_mfcc_4', '(S)_customer_audio_min_mfcc_5', '(S)_customer_audio_min_mfcc_6', '(S)_customer_audio_min_mfcc_7', '(S)_customer_audio_min_mfcc_8', '(S)_customer_audio_min_mfcc_9', '(S)_customer_audio_min_rolloff', '(S)_customer_audio_min_spec_bw', '(S)_customer_audio_min_zcr', '(S)_customer_audio_std_contrast_1', '(S)_customer_audio_std_contrast_2', '(S)_customer_audio_std_contrast_3', '(S)_customer_audio_std_contrast_4', '(S)_customer_audio_std_contrast_5', '(S)_customer_audio_std_contrast_6', '(S)_customer_audio_std_contrast_7', '(S)_customer_audio_std_f0', '(S)_customer_audio_std_mfcc_1', '(S)_customer_audio_std_mfcc_10', '(S)_customer_audio_std_mfcc_11', '(S)_customer_audio_std_mfcc_12', '(S)_customer_audio_std_mfcc_2', '(S)_customer_audio_std_mfcc_3', '(S)_customer_audio_std_mfcc_4', '(S)_customer_audio_std_mfcc_5', '(S)_customer_audio_std_mfcc_6', '(S)_customer_audio_std_mfcc_7', '(S)_customer_audio_std_mfcc_8', '(S)_customer_audio_std_mfcc_9', '(S)_customer_audio_std_rolloff', '(S)_customer_audio_std_rolloff_min', '(S)_customer_audio_std_spec_bw', '(S)_customer_transcript_,', '(S)_customer_transcript_ᆫ', '(S)_customer_transcript_ᆯ', '(S)_customer_transcript_감사', '(S)_customer_transcript_거', '(S)_customer_transcript_거든요', '(S)_customer_transcript_것', '(S)_customer_transcript_게', '(S)_customer_transcript_겠', '(S)_customer_transcript_고', '(S)_customer_transcript_그', '(S)_customer_transcript_그렇', '(S)_customer_transcript_는', '(S)_customer_transcript_는데', '(S)_customer_transcript_도', '(S)_customer_transcript_되', '(S)_customer_transcript_드리', '(S)_customer_transcript_려고', '(S)_customer_transcript_로', '(S)_customer_transcript_를', '(S)_customer_transcript_면', '(S)_customer_transcript_번', '(S)_customer_transcript_보', '(S)_customer_transcript_세요', '(S)_customer_transcript_수', '(S)_customer_transcript_습니다', '(S)_customer_transcript_시', '(S)_customer_transcript_아', '(S)_customer_transcript_아니', '(S)_customer_transcript_안', '(S)_customer_transcript_알', '(S)_customer_transcript_어서', '(S)_customer_transcript_어야', '(S)_customer_transcript_어요', '(S)_customer_transcript_었', '(S)_customer_transcript_에', '(S)_customer_transcript_에서', '(S)_customer_transcript_여기', '(S)_customer_transcript_예', '(S)_customer_transcript_오', '(S)_customer_transcript_요', '(S)_customer_transcript_으로', '(S)_customer_transcript_은', '(S)_customer_transcript_을', '(S)_customer_transcript_있', '(S)_customer_transcript_저', '(S)_customer_transcript_좀', '(S)_customer_transcript_지금', '(S)_customer_transcript_negative_score', '(S)_customer_transcript_positive_count', '(S)_call_log_complaint_1', '(S)_call_log_complaint_2', '(S)_call_log_weekday_1', '(S)_call_log_weekday_3', '(S)_call_log_weekday_4', '(S)_call_log_weekday_5', '(S)_call_log_weekday_6', '(S)_call_log_weekday_7', '(S)_call_log_hour_category_0', '(S)_call_log_hour_category_1', '(S)_call_log_hour_category_3', '(S)_call_log_hour_category_4', '(S)_call_log_hour_category_5', '(S)_call_log_hour_category_6']",1.0
1,0,"['(S)_call_log_duration', '(S)_customer_audio_max_contrast_1', '(S)_customer_audio_max_contrast_2', '(S)_customer_audio_max_contrast_3', '(S)_customer_audio_max_contrast_4', '(S)_customer_audio_max_contrast_5', '(S)_customer_audio_max_contrast_6', '(S)_customer_audio_max_contrast_7', '(S)_customer_audio_max_energy', '(S)_customer_audio_max_f0', '(S)_customer_audio_max_mfcc_1', '(S)_customer_audio_max_mfcc_10', '(S)_customer_audio_max_mfcc_11', '(S)_customer_audio_max_mfcc_12', '(S)_customer_audio_max_mfcc_13', '(S)_customer_audio_max_mfcc_2', '(S)_customer_audio_max_mfcc_3', '(S)_customer_audio_max_mfcc_4', '(S)_customer_audio_max_mfcc_5', '(S)_customer_audio_max_mfcc_6', '(S)_customer_audio_max_mfcc_7', '(S)_customer_audio_max_mfcc_8', '(S)_customer_audio_max_mfcc_9', '(S)_customer_audio_max_rolloff', '(S)_customer_audio_max_spec_bw', '(S)_customer_audio_max_zcr', '(S)_customer_audio_mean_cent', '(S)_customer_audio_mean_contrast_1', '(S)_customer_audio_mean_contrast_2', '(S)_customer_audio_mean_contrast_3', '(S)_customer_audio_mean_contrast_4', '(S)_customer_audio_mean_contrast_5', '(S)_customer_audio_mean_contrast_6', '(S)_customer_audio_mean_contrast_7', '(S)_customer_audio_mean_f0', '(S)_customer_audio_mean_mfcc_11', '(S)_customer_audio_mean_mfcc_12', '(S)_customer_audio_mean_mfcc_13', '(S)_customer_audio_mean_mfcc_2', '(S)_customer_audio_mean_mfcc_3', '(S)_customer_audio_mean_mfcc_4', '(S)_customer_audio_mean_mfcc_5', '(S)_customer_audio_mean_mfcc_6', '(S)_customer_audio_mean_mfcc_7', '(S)_customer_audio_mean_mfcc_8', '(S)_customer_audio_mean_mfcc_9', '(S)_customer_audio_mean_rolloff_min', '(S)_customer_audio_mean_spec_bw', '(S)_customer_audio_mean_zcr', '(S)_customer_audio_min_cent', '(S)_customer_audio_min_contrast_1', '(S)_customer_audio_min_contrast_2', '(S)_customer_audio_min_contrast_3', '(S)_customer_audio_min_contrast_4', '(S)_customer_audio_min_contrast_5', '(S)_customer_audio_min_contrast_6', '(S)_customer_audio_min_contrast_7', '(S)_customer_audio_min_energy', '(S)_customer_audio_min_f0', '(S)_customer_audio_min_mfcc_10', '(S)_customer_audio_min_mfcc_11', '(S)_customer_audio_min_mfcc_12', '(S)_customer_audio_min_mfcc_13', '(S)_customer_audio_min_mfcc_2', '(S)_customer_audio_min_mfcc_3', '(S)_customer_audio_min_mfcc_4', '(S)_customer_audio_min_mfcc_5', '(S)_customer_audio_min_mfcc_6', '(S)_customer_audio_min_mfcc_7', '(S)_customer_audio_min_mfcc_8', '(S)_customer_audio_min_mfcc_9', '(S)_customer_audio_min_rolloff', '(S)_customer_audio_min_spec_bw', '(S)_customer_audio_std_contrast_1', '(S)_customer_audio_std_contrast_2', '(S)_customer_audio_std_contrast_3', '(S)_customer_audio_std_contrast_4', '(S)_customer_audio_std_contrast_5', '(S)_customer_audio_std_contrast_6', '(S)_customer_audio_std_contrast_7', '(S)_customer_audio_std_f0', '(S)_customer_audio_std_mfcc_1', '(S)_customer_audio_std_mfcc_10', '(S)_customer_audio_std_mfcc_11', '(S)_customer_audio_std_mfcc_12', '(S)_customer_audio_std_mfcc_2', '(S)_customer_audio_std_mfcc_3', '(S)_customer_audio_std_mfcc_4', '(S)_customer_audio_std_mfcc_5', '(S)_customer_audio_std_mfcc_6', '(S)_customer_audio_std_mfcc_7', '(S)_customer_audio_std_mfcc_8', '(S)_customer_audio_std_mfcc_9', '(S)_customer_audio_std_rolloff', '(S)_customer_audio_std_spec_bw', '(S)_customer_transcript_,', '(S)_customer_transcript_ᆫ', '(S)_customer_transcript_감사', '(S)_customer_transcript_거', '(S)_customer_transcript_거든요', '(S)_customer_transcript_것', '(S)_customer_transcript_게', '(S)_customer_transcript_겠', '(S)_customer_transcript_고', '(S)_customer_transcript_그', '(S)_customer_transcript_그렇', '(S)_customer_transcript_는', '(S)_customer_transcript_는데', '(S)_customer_transcript_도', '(S)_customer_transcript_되', '(S)_customer_transcript_드리', '(S)_customer_transcript_려고', '(S)_customer_transcript_로', '(S)_customer_transcript_를', '(S)_customer_transcript_만', '(S)_customer_transcript_면', '(S)_customer_transcript_번', '(S)_customer_transcript_보', '(S)_customer_transcript_세요', '(S)_customer_transcript_수', '(S)_customer_transcript_습니다', '(S)_customer_transcript_시', '(S)_customer_transcript_아', '(S)_customer_transcript_아니', '(S)_customer_transcript_안', '(S)_customer_transcript_알', '(S)_customer_transcript_어서', '(S)_customer_transcript_어야', '(S)_customer_transcript_어요', '(S)_customer_transcript_없', '(S)_customer_transcript_었', '(S)_customer_transcript_에', '(S)_customer_transcript_에서', '(S)_customer_transcript_여기', '(S)_customer_transcript_예', '(S)_customer_transcript_오', '(S)_customer_transcript_요', '(S)_customer_transcript_으로', '(S)_customer_transcript_은', '(S)_customer_transcript_을', '(S)_customer_transcript_있', '(S)_customer_transcript_저', '(S)_customer_transcript_좀', '(S)_customer_transcript_지금', '(S)_customer_transcript_negative_score', '(S)_customer_transcript_positive_count', '(S)_call_log_complaint_1', '(S)_call_log_complaint_2', '(S)_call_log_weekday_1', '(S)_call_log_weekday_3', '(S)_call_log_weekday_4', '(S)_call_log_weekday_5', '(S)_call_log_weekday_6', '(S)_call_log_weekday_7', '(S)_call_log_hour_category_0', '(S)_call_log_hour_category_1', '(S)_call_log_hour_category_3', '(S)_call_log_hour_category_4', '(S)_call_log_hour_category_5', '(S)_call_log_hour_category_6']",2.0
2,0,"['(S)_call_log_duration', '(S)_customer_audio_max_contrast_1', '(S)_customer_audio_max_contrast_2', '(S)_customer_audio_max_contrast_3', '(S)_customer_audio_max_contrast_4', '(S)_customer_audio_max_contrast_5', '(S)_customer_audio_max_contrast_6', '(S)_customer_audio_max_contrast_7', '(S)_customer_audio_max_energy', '(S)_customer_audio_max_f0', '(S)_customer_audio_max_mfcc_1', '(S)_customer_audio_max_mfcc_10', '(S)_customer_audio_max_mfcc_11', '(S)_customer_audio_max_mfcc_12', '(S)_customer_audio_max_mfcc_13', '(S)_customer_audio_max_mfcc_2', '(S)_customer_audio_max_mfcc_3', '(S)_customer_audio_max_mfcc_4', '(S)_customer_audio_max_mfcc_5', '(S)_customer_audio_max_mfcc_6', '(S)_customer_audio_max_mfcc_7', '(S)_customer_audio_max_mfcc_8', '(S)_customer_audio_max_mfcc_9', '(S)_customer_audio_max_rolloff', '(S)_customer_audio_max_spec_bw', '(S)_customer_audio_max_zcr', '(S)_customer_audio_mean_cent', '(S)_customer_audio_mean_contrast_1', '(S)_customer_audio_mean_contrast_2', '(S)_customer_audio_mean_contrast_3', '(S)_customer_audio_mean_contrast_5', '(S)_customer_audio_mean_contrast_6', '(S)_customer_audio_mean_contrast_7', '(S)_customer_audio_mean_f0', '(S)_customer_audio_mean_mfcc_10', '(S)_customer_audio_mean_mfcc_11', '(S)_customer_audio_mean_mfcc_12', '(S)_customer_audio_mean_mfcc_13', '(S)_customer_audio_mean_mfcc_3', '(S)_customer_audio_mean_mfcc_4', '(S)_customer_audio_mean_mfcc_5', '(S)_customer_audio_mean_mfcc_6', '(S)_customer_audio_mean_mfcc_7', '(S)_customer_audio_mean_mfcc_8', '(S)_customer_audio_mean_mfcc_9', '(S)_customer_audio_mean_rolloff_min', '(S)_customer_audio_mean_spec_bw', '(S)_customer_audio_mean_zcr', '(S)_customer_audio_min_cent', '(S)_customer_audio_min_contrast_1', '(S)_customer_audio_min_contrast_2', '(S)_customer_audio_min_contrast_3', '(S)_customer_audio_min_contrast_4', '(S)_customer_audio_min_contrast_5', '(S)_customer_audio_min_contrast_6', '(S)_customer_audio_min_contrast_7', '(S)_customer_audio_min_energy', '(S)_customer_audio_min_f0', '(S)_customer_audio_min_mfcc_10', '(S)_customer_audio_min_mfcc_11', '(S)_customer_audio_min_mfcc_12', '(S)_customer_audio_min_mfcc_13', '(S)_customer_audio_min_mfcc_2', '(S)_customer_audio_min_mfcc_3', '(S)_customer_audio_min_mfcc_4', '(S)_customer_audio_min_mfcc_5', '(S)_customer_audio_min_mfcc_6', '(S)_customer_audio_min_mfcc_7', '(S)_customer_audio_min_mfcc_8', '(S)_customer_audio_min_mfcc_9', '(S)_customer_audio_min_rolloff', '(S)_customer_audio_min_spec_bw', '(S)_customer_audio_min_zcr', '(S)_customer_audio_std_contrast_1', '(S)_customer_audio_std_contrast_2', '(S)_customer_audio_std_contrast_3', '(S)_customer_audio_std_contrast_4', '(S)_customer_audio_std_contrast_5', '(S)_customer_audio_std_contrast_6', '(S)_customer_audio_std_contrast_7', '(S)_customer_audio_std_f0', '(S)_customer_audio_std_mfcc_1', '(S)_customer_audio_std_mfcc_10', '(S)_customer_audio_std_mfcc_11', '(S)_customer_audio_std_mfcc_12', '(S)_customer_audio_std_mfcc_2', '(S)_customer_audio_std_mfcc_3', '(S)_customer_audio_std_mfcc_4', '(S)_customer_audio_std_mfcc_5', '(S)_customer_audio_std_mfcc_6', '(S)_customer_audio_std_mfcc_7', '(S)_customer_audio_std_mfcc_8', '(S)_customer_audio_std_mfcc_9', '(S)_customer_audio_std_rolloff', '(S)_customer_audio_std_spec_bw', '(S)_customer_transcript_,', '(S)_customer_transcript_ᆫ', '(S)_customer_transcript_감사', '(S)_customer_transcript_거', '(S)_customer_transcript_거든요', '(S)_customer_transcript_것', '(S)_customer_transcript_게', '(S)_customer_transcript_고', '(S)_customer_transcript_그', '(S)_customer_transcript_그렇', '(S)_customer_transcript_는', '(S)_customer_transcript_는데', '(S)_customer_transcript_도', '(S)_customer_transcript_되', '(S)_customer_transcript_드리', '(S)_customer_transcript_려고', '(S)_customer_transcript_로', '(S)_customer_transcript_를', '(S)_customer_transcript_만', '(S)_customer_transcript_면', '(S)_customer_transcript_번', '(S)_customer_transcript_보', '(S)_customer_transcript_세요', '(S)_customer_transcript_수', '(S)_customer_transcript_습니다', '(S)_customer_transcript_시', '(S)_customer_transcript_아', '(S)_customer_transcript_아니', '(S)_customer_transcript_안', '(S)_customer_transcript_알', '(S)_customer_transcript_어서', '(S)_customer_transcript_어야', '(S)_customer_transcript_어요', '(S)_customer_transcript_없', '(S)_customer_transcript_었', '(S)_customer_transcript_에', '(S)_customer_transcript_에서', '(S)_customer_transcript_여기', '(S)_customer_transcript_예', '(S)_customer_transcript_오', '(S)_customer_transcript_요', '(S)_customer_transcript_으로', '(S)_customer_transcript_은', '(S)_customer_transcript_을', '(S)_customer_transcript_있', '(S)_customer_transcript_저', '(S)_customer_transcript_좀', '(S)_customer_transcript_지금', '(S)_customer_transcript_negative_score', '(S)_customer_transcript_positive_count', '(S)_call_log_complaint_1', '(S)_call_log_complaint_2', '(S)_call_log_weekday_1', '(S)_call_log_weekday_3', '(S)_call_log_weekday_4', '(S)_call_log_weekday_5', '(S)_call_log_weekday_6', '(S)_call_log_weekday_7', '(S)_call_log_hour_category_0', '(S)_call_log_hour_category_1', '(S)_call_log_hour_category_3', '(S)_call_log_hour_category_4', '(S)_call_log_hour_category_5', '(S)_call_log_hour_category_6']",3.0
3,0,"['(S)_call_log_duration', '(S)_customer_audio_max_contrast_1', '(S)_customer_audio_max_contrast_2', '(S)_customer_audio_max_contrast_3', '(S)_customer_audio_max_contrast_4', '(S)_customer_audio_max_contrast_5', '(S)_customer_audio_max_contrast_6', '(S)_customer_audio_max_contrast_7', '(S)_customer_audio_max_energy', '(S)_customer_audio_max_f0', '(S)_customer_audio_max_mfcc_1', '(S)_customer_audio_max_mfcc_10', '(S)_customer_audio_max_mfcc_11', '(S)_customer_audio_max_mfcc_12', '(S)_customer_audio_max_mfcc_13', '(S)_customer_audio_max_mfcc_2', '(S)_customer_audio_max_mfcc_3', '(S)_customer_audio_max_mfcc_4', '(S)_customer_audio_max_mfcc_5', '(S)_customer_audio_max_mfcc_6', '(S)_customer_audio_max_mfcc_7', '(S)_customer_audio_max_mfcc_8', '(S)_customer_audio_max_mfcc_9', '(S)_customer_audio_max_rolloff', '(S)_customer_audio_max_spec_bw', '(S)_customer_audio_max_zcr', '(S)_customer_audio_mean_cent', '(S)_customer_audio_mean_contrast_1', '(S)_customer_audio_mean_contrast_2', '(S)_customer_audio_mean_contrast_4', '(S)_customer_audio_mean_contrast_5', '(S)_customer_audio_mean_contrast_6', '(S)_customer_audio_mean_contrast_7', '(S)_customer_audio_mean_f0', '(S)_customer_audio_mean_mfcc_11', '(S)_customer_audio_mean_mfcc_13', '(S)_customer_audio_mean_mfcc_2', '(S)_customer_audio_mean_mfcc_3', '(S)_customer_audio_mean_mfcc_4', '(S)_customer_audio_mean_mfcc_5', '(S)_customer_audio_mean_mfcc_6', '(S)_customer_audio_mean_mfcc_7', '(S)_customer_audio_mean_mfcc_8', '(S)_customer_audio_mean_mfcc_9', '(S)_customer_audio_mean_rolloff_min', '(S)_customer_audio_mean_spec_bw', '(S)_customer_audio_mean_zcr', '(S)_customer_audio_min_cent', '(S)_customer_audio_min_contrast_1', '(S)_customer_audio_min_contrast_2', '(S)_customer_audio_min_contrast_3', '(S)_customer_audio_min_contrast_4', '(S)_customer_audio_min_contrast_5', '(S)_customer_audio_min_contrast_6', '(S)_customer_audio_min_contrast_7', '(S)_customer_audio_min_energy', '(S)_customer_audio_min_f0', '(S)_customer_audio_min_mfcc_10', '(S)_customer_audio_min_mfcc_11', '(S)_customer_audio_min_mfcc_12', '(S)_customer_audio_min_mfcc_13', '(S)_customer_audio_min_mfcc_2', '(S)_customer_audio_min_mfcc_3', '(S)_customer_audio_min_mfcc_4', '(S)_customer_audio_min_mfcc_5', '(S)_customer_audio_min_mfcc_6', '(S)_customer_audio_min_mfcc_7', '(S)_customer_audio_min_mfcc_8', '(S)_customer_audio_min_mfcc_9', '(S)_customer_audio_min_rolloff', '(S)_customer_audio_min_spec_bw', '(S)_customer_audio_min_zcr', '(S)_customer_audio_std_contrast_1', '(S)_customer_audio_std_contrast_2', '(S)_customer_audio_std_contrast_3', '(S)_customer_audio_std_contrast_4', '(S)_customer_audio_std_contrast_5', '(S)_customer_audio_std_contrast_6', '(S)_customer_audio_std_contrast_7', '(S)_customer_audio_std_f0', '(S)_customer_audio_std_mfcc_1', '(S)_customer_audio_std_mfcc_10', '(S)_customer_audio_std_mfcc_11', '(S)_customer_audio_std_mfcc_12', '(S)_customer_audio_std_mfcc_2', '(S)_customer_audio_std_mfcc_3', '(S)_customer_audio_std_mfcc_4', '(S)_customer_audio_std_mfcc_5', '(S)_customer_audio_std_mfcc_6', '(S)_customer_audio_std_mfcc_7', '(S)_customer_audio_std_mfcc_8', '(S)_customer_audio_std_mfcc_9', '(S)_customer_audio_std_rolloff', '(S)_customer_audio_std_spec_bw', '(S)_customer_transcript_,', '(S)_customer_transcript_ᆫ', '(S)_customer_transcript_ᆯ', '(S)_customer_transcript_감사', '(S)_customer_transcript_거', '(S)_customer_transcript_거든요', '(S)_customer_transcript_것', '(S)_customer_transcript_게', '(S)_customer_transcript_겠', '(S)_customer_transcript_고', '(S)_customer_transcript_그', '(S)_customer_transcript_그렇', '(S)_customer_transcript_는', '(S)_customer_transcript_는데', '(S)_customer_transcript_도', '(S)_customer_transcript_되', '(S)_customer_transcript_드리', '(S)_customer_transcript_려고', '(S)_customer_transcript_로', '(S)_customer_transcript_를', '(S)_customer_transcript_만', '(S)_customer_transcript_면', '(S)_customer_transcript_번', '(S)_customer_transcript_보', '(S)_customer_transcript_세요', '(S)_customer_transcript_수', '(S)_customer_transcript_습니다', '(S)_customer_transcript_시', '(S)_customer_transcript_아', '(S)_customer_transcript_아니', '(S)_customer_transcript_안', '(S)_customer_transcript_알', '(S)_customer_transcript_어서', '(S)_customer_transcript_어야', '(S)_customer_transcript_어요', '(S)_customer_transcript_없', '(S)_customer_transcript_었', '(S)_customer_transcript_에', '(S)_customer_transcript_에서', '(S)_customer_transcript_여기', '(S)_customer_transcript_예', '(S)_customer_transcript_오', '(S)_customer_transcript_요', '(S)_customer_transcript_으로', '(S)_customer_transcript_을', '(S)_customer_transcript_있', '(S)_customer_transcript_저', '(S)_customer_transcript_좀', '(S)_customer_transcript_지금', '(S)_customer_transcript_negative_score', '(S)_customer_transcript_positive_count', '(S)_call_log_complaint_1', '(S)_call_log_complaint_2', '(S)_call_log_weekday_1', '(S)_call_log_weekday_2', '(S)_call_log_weekday_3', '(S)_call_log_weekday_5', '(S)_call_log_weekday_6', '(S)_call_log_weekday_7', '(S)_call_log_hour_category_0', '(S)_call_log_hour_category_1', '(S)_call_log_hour_category_3', '(S)_call_log_hour_category_4', '(S)_call_log_hour_category_5', '(S)_call_log_hour_category_6']",7.0
