,pid,accuracy,balanced_accuracy,auc,macro_precision,macro_recall,macro_f1-score,macro_support,weighted_precision,weighted_recall,weighted_f1-score,weighted_support,0_precision,0_recall,0_f1-score,0_support,1_precision,1_recall,1_f1-score,1_support
0,1,0.635593220338983,0.6118783655369022,0.6760848907190371,0.6068639256843281,0.6118783655369022,0.6082065899206526,118.0,0.6460858994682642,0.635593220338983,0.639799771078944,118.0,0.7354248397538963,0.6896103896103896,0.7117620170506076,77.0,0.47830301161476,0.5341463414634147,0.5046511627906977,41.0
1,2,0.7229885057471265,0.6513888888888889,0.7040343915343915,0.6533950430790288,0.6513888888888889,0.651834967504694,87.0,0.7224027332000484,0.7229885057471265,0.7223021601813173,87.0,0.8073352748874572,0.8111111111111111,0.8090310127063921,63.0,0.4994548112706007,0.4916666666666667,0.494638922302996,24.0
2,3,0.6490196078431373,0.5935714285714286,0.7211992945326278,0.6617465125407074,0.5935714285714286,0.5741801146851774,153.0,0.658406725629105,0.6490196078431373,0.6056698939676519,153.0,0.6428210533749603,0.9077777777777778,0.7526221972858665,90.0,0.6806719717064544,0.27936507936507937,0.3957380320844882,63.0
3,7,0.6712121212121211,0.6665435234356961,0.744019856845994,0.6694502716698951,0.6665435234356961,0.6669560140378181,132.0,0.6704139015766966,0.6712121212121211,0.6697863448019273,132.0,0.6821701864396734,0.728169014084507,0.7043163801240595,71.0,0.6567303569001168,0.6049180327868853,0.6295956479515767,61.0
4,9,0.7485714285714286,0.6590909090909091,0.8570075757575758,0.7149493705528188,0.6590909090909091,0.6706177671333347,35.0,0.7359781843771992,0.7485714285714286,0.7300930832445525,35.0,0.7715654077723043,0.9,0.8307436182019977,24.0,0.6583333333333333,0.41818181818181815,0.5104919160646715,11.0
5,10,0.7714285714285715,0.8844444444444445,0.9933333333333334,0.5231632614144056,0.8844444444444445,0.4788240290627169,91.0,0.9895200716794376,0.7714285714285715,0.8605553408846136,91.0,0.046326522828811154,1.0,0.08851448551448551,1.0,1.0,0.768888888888889,0.8691335726109484,90.0
6,12,0.6915584415584416,0.6933843017329255,0.7462793068297656,0.6638243992150725,0.6933843017329255,0.6645423417928387,154.0,0.7398152213597237,0.6915584415584416,0.7040884166933437,154.0,0.8466773150006393,0.6889908256880733,0.7597000845221791,109.0,0.48097148342950585,0.6977777777777778,0.5693845990634981,45.0
7,13,0.9310077519379846,0.47658730158730156,0.339021164021164,0.4878119513484928,0.47658730158730156,0.48210642622272515,129.0,0.9529349747272884,0.9310077519379846,0.9417892977374166,129.0,0.9756239026969856,0.9531746031746031,0.9642128524454503,126.0,0.0,0.0,0.0,3.0
8,14,0.8024390243902438,0.5586516203703703,0.8061101466049383,0.8190142646706393,0.5586516203703703,0.5511938526812318,246.0,0.8090671758234679,0.8024390243902438,0.7395635039060227,246.0,0.8012824975952467,0.9932291666666666,0.8869832309515111,192.0,0.8367460317460317,0.12407407407407407,0.21540447441095245,54.0
9,19,0.6245398773006136,0.5823734284743459,0.6332229018008835,0.5805139290930527,0.5823734284743459,0.5811852790196729,163.0,0.6291605856048704,0.6245398773006136,0.6266262385065529,163.0,0.7246849293008035,0.7073394495412845,0.7158557589535173,109.0,0.4363429288853018,0.4574074074074074,0.4465147990858284,54.0
10,20,0.8707482993197277,0.5,0.5075863486842105,0.4353741496598639,0.5,0.46545454545454545,147.0,0.7582026007681985,0.8707482993197277,0.8105875077303649,147.0,0.8707482993197277,1.0,0.9309090909090909,128.0,0.0,0.0,0.0,19.0
11,21,0.9189873417721518,0.5493055555555555,0.6156746031746032,0.7847358337864667,0.5493055555555555,0.5648084754384145,79.0,0.8955944312057115,0.9189873417721518,0.8878224812492057,79.0,0.9194716675729333,0.9986111111111111,0.957394728654607,72.0,0.65,0.1,0.17222222222222222,7.0
12,22,0.6013422818791947,0.6007407407407407,0.6330687830687831,0.5352984508285396,0.6007407407407407,0.47631961931834155,149.0,0.860279678896432,0.6013422818791947,0.6840408663058895,149.0,0.1351149551085728,0.6,0.22053064575516274,14.0,0.9354819465485062,0.6014814814814814,0.7321085928815204,135.0
13,23,0.8902173913043478,0.8551627384960719,0.884736251402918,0.7507932702856576,0.8551627384960719,0.7871475218013566,92.0,0.9191493469612549,0.8902173913043478,0.8998197366652073,92.0,0.9720612567735856,0.9012345679012345,0.9352310041938463,81.0,0.5295252837977296,0.8090909090909092,0.639064039408867,11.0
14,all,0.7521181331860054,0.6345088033518271,0.7043842034507304,0.6347810452734978,0.6345088033518271,0.5873841102909657,126.78571428571429,0.784786537948407,0.7521181331860054,0.7516103316395008,126.78571428571429,0.7093791506018283,0.848517715476197,0.7334147933763412,82.64285714285714,0.5601829399451672,0.4204998912274573,0.44135342720559045,44.142857142857146
15,all_std,0.114,0.117,0.163,0.113,0.117,0.094,50.188,0.12,0.114,0.11,50.188,0.281,0.141,0.264,50.25,0.293,0.277,0.261,36.7
