,pid,accuracy,balanced_accuracy,auc,macro_precision,macro_recall,macro_f1-score,macro_support,weighted_precision,weighted_recall,weighted_f1-score,weighted_support,0_precision,0_recall,0_f1-score,0_support,1_precision,1_recall,1_f1-score,1_support
0,1,0.7127118644067797,0.6709692746278113,0.7345106113398796,0.6818288228575093,0.6709692746278113,0.6745815280912619,118.0,0.7072663044096485,0.7127118644067797,0.7084648910050257,118.0,0.7652072346117438,0.8077922077922078,0.7856436620863768,77.0,0.5984504111032749,0.5341463414634147,0.5635193940961472,41.0
1,2,0.7413793103448276,0.6666666666666667,0.6640873015873016,0.6752029603623606,0.6666666666666667,0.6697620202842491,87.0,0.7374408852442477,0.7413793103448276,0.738576433169672,87.0,0.8140414081758008,0.8333333333333333,0.8232710951825,63.0,0.5363645125489203,0.5,0.5162529453859983,24.0
2,3,0.6490196078431373,0.6428571428571428,0.6750705467372133,0.6405965645725399,0.6428571428571428,0.6410329245593424,153.0,0.6531759078661349,0.6490196078431373,0.6504271052099648,153.0,0.711879509902911,0.6777777777777778,0.6942666149128691,90.0,0.5693136192421688,0.6079365079365079,0.5877992342058157,63.0
3,7,0.6848484848484848,0.6736781343800508,0.7830408681597784,0.6930082344224744,0.6736781343800508,0.6715490996896993,132.0,0.6911960237443978,0.6848484848484848,0.6765109905949924,132.0,0.6690870534718631,0.8211267605633802,0.7370460596395685,71.0,0.7169294153730857,0.5262295081967213,0.6060521397398302,61.0
4,9,0.8542857142857143,0.8420454545454547,0.9467803030303031,0.8284832015810277,0.8420454545454547,0.8344152089815827,35.0,0.8584782608695652,0.8542857142857143,0.8557129641865998,35.0,0.9092391304347827,0.875,0.8917553191489361,24.0,0.7477272727272728,0.8090909090909092,0.7770750988142293,11.0
5,10,0.4076923076923077,0.7005555555555556,0.663888888888889,0.5091216039667825,0.7005555555555556,0.30398552189401845,91.0,0.9892114638234458,0.4076923076923077,0.5662458158677942,91.0,0.01824320793356509,1.0,0.03583173816802298,1.0,1.0,0.4011111111111111,0.5721393056200139,90.0
6,12,0.6168831168831168,0.6536799184505606,0.7390927624872579,0.6275700432682039,0.6536799184505606,0.6035114792021548,154.0,0.7165686249743114,0.6168831168831168,0.6336695357031765,154.0,0.8417228804985253,0.5651376146788991,0.6760793026577383,109.0,0.41341720603788235,0.7422222222222222,0.5309436557465713,45.0
7,13,0.8821705426356589,0.7769841269841269,0.8824074074074074,0.5578115734107322,0.7769841269841269,0.572938117906728,129.0,0.9709787492170223,0.8821705426356589,0.9194071789167426,129.0,0.991133245597817,0.8873015873015874,0.9363081087221092,126.0,0.12448990122364736,0.6666666666666666,0.2095681270913469,3.0
8,14,0.8410569105691057,0.6699074074074074,0.8373649691358024,0.8256723982002729,0.6699074074074074,0.7032413589601202,246.0,0.83663642228969,0.8410569105691057,0.8166744487118235,246.0,0.8452169628814079,0.975,0.9054481711261999,192.0,0.8061278335191379,0.3648148148148148,0.5010345467940405,54.0
9,19,0.6852760736196319,0.6478763166836561,0.673666326877336,0.6463147633869956,0.6478763166836561,0.6469257490216971,163.0,0.6873364000806559,0.6852760736196319,0.6861622452564303,163.0,0.7678879775882068,0.7587155963302752,0.7632084560446336,109.0,0.5247415491857843,0.537037037037037,0.5306430419987606,54.0
10,20,0.8408163265306122,0.5433182565789474,0.5459292763157895,0.5786172762240742,0.5433182565789474,0.5491392333581978,147.0,0.802988973328023,0.8408163265306122,0.8180041925408327,147.0,0.881210298923895,0.94453125,0.9117369306045037,128.0,0.2760242535242535,0.14210526315789473,0.18654153611189206,19.0
11,21,0.8405063291139241,0.590079365079365,0.6910714285714286,0.5710221475583619,0.590079365079365,0.5769428708150025,79.0,0.8646700668373437,0.8405063291139241,0.8516009456894196,79.0,0.9279173109897398,0.8944444444444445,0.910758069508525,72.0,0.2141269841269841,0.2857142857142857,0.24312767212148018,7.0
12,22,0.5167785234899329,0.5700793650793651,0.5881481481481481,0.5238862435319578,0.5700793650793651,0.42616817665328616,149.0,0.8539372044221608,0.5167785234899329,0.6112429744422679,149.0,0.11745985367542686,0.6357142857142858,0.19826615292966387,14.0,0.9303126333884887,0.5044444444444445,0.6540702003769083,135.0
13,23,0.8032608695652174,0.774354657687991,0.8666105499438833,0.6532649894480829,0.774354657687991,0.6760499498527803,92.0,0.8849363661075411,0.8032608695652174,0.8304755652920583,92.0,0.9577473702005138,0.8123456790123458,0.8790093301444027,81.0,0.34878260869565214,0.7363636363636364,0.4730905695611578,11.0
14,all,0.7197632844163179,0.6730751173274359,0.7351192420450298,0.6437429159136697,0.6730751173274359,0.6107316599478658,126.78571428571429,0.8039158323724419,0.7197632844163179,0.7402268061847714,126.78571428571429,0.7298566746347285,0.8205871812106097,0.7249020722054321,82.64285714285714,0.557629157192611,0.5255630534442618,0.49656124769029947,44.142857142857146
15,all_std,0.14,0.08,0.12,0.1,0.08,0.13,50.19,0.11,0.14,0.11,50.19,0.3,0.13,0.27,50.25,0.26,0.19,0.17,36.7
